W WARNING: You specified different values for --load_checkpoint_dir and --save_checkpoint_dir, but you are running training and testing in a single invocation. The testing step will respect --load_checkpoint_dir, and thus WILL NOT TEST THE CHECKPOINT CREATED BY THE TRAINING STEP. Train and test in two separate invocations, specifying the correct --load_checkpoint_dir in both cases, or use the same location for loading and saving.
I Loading best validating checkpoint from pretrained/best_dev-732522
I Loading variable from checkpoint: beta1_power
I Loading variable from checkpoint: beta2_power
I Loading variable from checkpoint: cudnn_lstm/opaque_kernel
I Loading variable from checkpoint: cudnn_lstm/opaque_kernel/Adam
I Loading variable from checkpoint: cudnn_lstm/opaque_kernel/Adam_1
I Loading variable from checkpoint: global_step
I Loading variable from checkpoint: layer_1/bias
I Loading variable from checkpoint: layer_1/weights
I Loading variable from checkpoint: layer_2/bias
I Loading variable from checkpoint: layer_2/weights
I Loading variable from checkpoint: layer_3/bias
I Loading variable from checkpoint: layer_3/weights
I Loading variable from checkpoint: layer_5/bias
I Loading variable from checkpoint: layer_5/weights
I Initializing variable: layer_6/bias
I Initializing variable: layer_6/bias/Adam
I Initializing variable: layer_6/bias/Adam_1
I Initializing variable: layer_6/weights
I Initializing variable: layer_6/weights/Adam
I Initializing variable: layer_6/weights/Adam_1
I Initializing variable: learning_rate
I STARTING Optimization
Epoch 0 |   Training | Elapsed Time: 0:00:00 | Steps: 0 | Loss: 0.000000
Epoch 1 | Validation | Elapsed Time: 0:00:22 | Steps: 123 | Loss: 40.782436 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:22 | Steps: 124 | Loss: 40.925129 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:22 | Steps: 125 | Loss: 41.092884 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:23 | Steps: 126 | Loss: 41.176346 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:23 | Steps: 127 | Loss: 41.318060 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:23 | Steps: 128 | Loss: 41.431334 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:23 | Steps: 129 | Loss: 41.615260 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:24 | Steps: 130 | Loss: 41.699000 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:24 | Steps: 131 | Loss: 41.870019 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:24 | Steps: 132 | Loss: 42.144739 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:24 | Steps: 133 | Loss: 42.290929 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:25 | Steps: 134 | Loss: 42.415036 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:25 | Steps: 135 | Loss: 42.595635 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:25 | Steps: 136 | Loss: 42.756875 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:25 | Steps: 137 | Loss: 42.887378 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:26 | Steps: 138 | Loss: 43.040953 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:26 | Steps: 139 | Loss: 43.219751 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:26 | Steps: 140 | Loss: 43.435901 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:26 | Steps: 141 | Loss: 43.609184 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:27 | Steps: 142 | Loss: 43.787984 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:27 | Steps: 143 | Loss: 43.963696 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:28 | Steps: 144 | Loss: 44.214952 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:28 | Steps: 145 | Loss: 44.387314 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:28 | Steps: 146 | Loss: 44.597089 | Dataset: common_voice/clips/dev.csv
Epoch 1 | Validation | Elapsed Time: 0:00:28 | Steps: 146 | Loss: 44.597089 | Dataset: common_voice/clips/dev.csv
I Saved new best validating model with loss 44.597089 to: savecheckpoint/best_dev-733180
Epoch 2 |   Training | Elapsed Time: 0:00:00 | Steps: 0 | Loss: 0.000000
Epoch 2 |   Training | Elapsed Time: 0:00:03 | Steps: 1 | Loss: 17.180101
Epoch 2 |   Training | Elapsed Time: 0:00:03 | Steps: 2 | Loss: 18.431593
Epoch 2 |   Training | Elapsed Time: 0:00:03 | Steps: 3 | Loss: 17.867646
Epoch 2 |   Training | Elapsed Time: 0:00:03 | Steps: 4 | Loss: 18.926361
Epoch 2 |   Training | Elapsed Time: 0:00:03 | Steps: 5 | Loss: 18.617907
Epoch 2 |   Training | Elapsed Time: 0:00:04 | Steps: 6 | Loss: 19.331530
Epoch 2 |   Training | Elapsed Time: 0:00:04 | Steps: 7 | Loss: 19.347539
Epoch 2 |   Training | Elapsed Time: 0:00:04 | Steps: 8 | Loss: 19.436306
Epoch 2 |   Training | Elapsed Time: 0:00:04 | Steps: 9 | Loss: 19.238039
Epoch 2 |   Training | Elapsed Time: 0:00:04 | Steps: 10 | Loss: 19.187029
Epoch 2 |   Training | Elapsed Time: 0:00:04 | Steps: 11 | Loss: 19.602265
Epoch 2 |   Training | Elapsed Time: 0:00:05 | Steps: 12 | Loss: 19.803495
Epoch 2 |   Training | Elapsed Time: 0:00:05 | Steps: 13 | Loss: 19.926151
Epoch 2 |   Training | Elapsed Time: 0:00:05 | Steps: 14 | Loss: 20.040580
Epoch 2 |   Training | Elapsed Time: 0:00:05 | Steps: 15 | Loss: 20.428482
Epoch 2 |   Training | Elapsed Time: 0:00:05 | Steps: 16 | Loss: 20.636868
Epoch 2 |   Training | Elapsed Time: 0:00:05 | Steps: 17 | Loss: 21.030864
Epoch 2 |   Training | Elapsed Time: 0:00:05 | Steps: 18 | Loss: 20.994206
Epoch 2 |   Training | Elapsed Time: 0:00:06 | Steps: 19 | Loss: 20.995088
Epoch 2 |   Training | Elapsed Time: 0:00:06 | Steps: 20 | Loss: 21.338410
Epoch 2 |   Training | Elapsed Time: 0:00:06 | Steps: 21 | Loss: 21.381933
Epoch 2 |   Training | Elapsed Time: 0:00:06 | Steps: 22 | Loss: 21.485264
Epoch 2 |   Training | Elapsed Time: 0:00:06 | Steps: 23 | Loss: 21.541251
Epoch 2 |   Training | Elapsed Time: 0:00:06 | Steps: 24 | Loss: 21.799505
Epoch 2 |   Training | Elapsed Time: 0:00:07 | Steps: 25 | Loss: 21.842962
Epoch 2 |   Training | Elapsed Time: 0:00:07 | Steps: 26 | Loss: 22.210246
Epoch 2 |   Training | Elapsed Time: 0:00:07 | Steps: 27 | Loss: 22.140870
Epoch 2 |   Training | Elapsed Time: 0:00:07 | Steps: 28 | Loss: 22.251319
Epoch 2 |   Training | Elapsed Time: 0:00:07 | Steps: 29 | Loss: 22.331046
Epoch 2 |   Training | Elapsed Time: 0:00:07 | Steps: 30 | Loss: 22.400691
Epoch 2 |   Training | Elapsed Time: 0:00:08 | Steps: 31 | Loss: 22.796072
Epoch 2 |   Training | Elapsed Time: 0:00:08 | Steps: 32 | Loss: 22.887261
Epoch 2 |   Training | Elapsed Time: 0:00:08 | Steps: 33 | Loss: 23.321845
Epoch 2 |   Training | Elapsed Time: 0:00:08 | Steps: 34 | Loss: 23.398853
Epoch 2 |   Training | Elapsed Time: 0:00:08 | Steps: 35 | Loss: 23.520397
Epoch 2 |   Training | Elapsed Time: 0:00:08 | Steps: 36 | Loss: 23.692941
Epoch 2 |   Training | Elapsed Time: 0:00:09 | Steps: 37 | Loss: 23.805037
Epoch 2 |   Training | Elapsed Time: 0:00:09 | Steps: 38 | Loss: 23.897074
Epoch 2 |   Training | Elapsed Time: 0:00:09 | Steps: 39 | Loss: 23.950756
Epoch 2 |   Training | Elapsed Time: 0:00:09 | Steps: 40 | Loss: 24.187432
Epoch 2 |   Training | Elapsed Time: 0:00:09 | Steps: 41 | Loss: 24.278909
Epoch 2 |   Training | Elapsed Time: 0:00:09 | Steps: 42 | Loss: 24.371091
Epoch 2 |   Training | Elapsed Time: 0:00:10 | Steps: 43 | Loss: 24.496041
Epoch 2 |   Training | Elapsed Time: 0:00:10 | Steps: 44 | Loss: 24.513779
Epoch 2 |   Training | Elapsed Time: 0:00:10 | Steps: 45 | Loss: 24.658928
Epoch 2 |   Training | Elapsed Time: 0:00:10 | Steps: 46 | Loss: 24.630036
Epoch 2 |   Training | Elapsed Time: 0:00:10 | Steps: 47 | Loss: 24.728114
Epoch 2 |   Training | Elapsed Time: 0:00:11 | Steps: 48 | Loss: 24.687503
Epoch 2 |   Training | Elapsed Time: 0:00:11 | Steps: 49 | Loss: 24.683218
Epoch 2 |   Training | Elapsed Time: 0:00:11 | Steps: 50 | Loss: 24.741652
Epoch 2 |   Training | Elapsed Time: 0:00:11 | Steps: 51 | Loss: 24.887016
Epoch 2 |   Training | Elapsed Time: 0:00:11 | Steps: 52 | Loss: 24.934237
Epoch 2 |   Training | Elapsed Time: 0:00:11 | Steps: 53 | Loss: 25.036623
Epoch 2 |   Training | Elapsed Time: 0:00:12 | Steps: 54 | Loss: 25.190683
Epoch 2 |   Training | Elapsed Time: 0:00:12 | Steps: 55 | Loss: 25.202003
Epoch 2 |   Training | Elapsed Time: 0:00:12 | Steps: 56 | Loss: 25.309783
Epoch 2 |   Training | Elapsed Time: 0:00:12 | Steps: 57 | Loss: 25.266169
Epoch 2 |   Training | Elapsed Time: 0:00:12 | Steps: 58 | Loss: 25.204498
Epoch 2 |   Training | Elapsed Time: 0:00:13 | Steps: 59 | Loss: 25.238587
Epoch 2 |   Training | Elapsed Time: 0:00:13 | Steps: 60 | Loss: 25.298893
Epoch 2 |   Training | Elapsed Time: 0:00:13 | Steps: 61 | Loss: 25.384555
Epoch 2 |   Training | Elapsed Time: 0:00:13 | Steps: 62 | Loss: 25.517830
Epoch 2 |   Training | Elapsed Time: 0:00:13 | Steps: 63 | Loss: 25.519244
Epoch 2 |   Training | Elapsed Time: 0:00:14 | Steps: 64 | Loss: 25.515644
Epoch 2 |   Training | Elapsed Time: 0:00:14 | Steps: 65 | Loss: 25.508717
Epoch 2 |   Training | Elapsed Time: 0:00:14 | Steps: 66 | Loss: 25.491946
Epoch 2 |   Training | Elapsed Time: 0:00:14 | Steps: 67 | Loss: 25.503897
Epoch 2 |   Training | Elapsed Time: 0:00:14 | Steps: 68 | Loss: 25.517117
Epoch 2 |   Training | Elapsed Time: 0:00:15 | Steps: 69 | Loss: 25.551716
Epoch 2 |   Training | Elapsed Time: 0:00:15 | Steps: 70 | Loss: 25.666808
Epoch 2 |   Training | Elapsed Time: 0:00:15 | Steps: 71 | Loss: 25.716955
Epoch 2 |   Training | Elapsed Time: 0:00:15 | Steps: 72 | Loss: 25.801880
Epoch 2 |   Training | Elapsed Time: 0:00:15 | Steps: 73 | Loss: 25.816079
Epoch 2 |   Training | Elapsed Time: 0:00:15 | Steps: 74 | Loss: 25.849934
Epoch 2 |   Training | Elapsed Time: 0:00:16 | Steps: 75 | Loss: 25.932920
Epoch 2 |   Training | Elapsed Time: 0:00:16 | Steps: 76 | Loss: 25.943376
Epoch 2 |   Training | Elapsed Time: 0:00:16 | Steps: 77 | Loss: 25.926632
Epoch 2 |   Training | Elapsed Time: 0:00:16 | Steps: 78 | Loss: 25.988139
Epoch 2 |   Training | Elapsed Time: 0:00:16 | Steps: 79 | Loss: 26.075620
Epoch 2 |   Training | Elapsed Time: 0:00:17 | Steps: 80 | Loss: 26.132399
Epoch 2 |   Training | Elapsed Time: 0:00:17 | Steps: 81 | Loss: 26.269261
Epoch 2 |   Training | Elapsed Time: 0:00:17 | Steps: 82 | Loss: 26.347035
Epoch 2 |   Training | Elapsed Time: 0:00:17 | Steps: 83 | Loss: 26.401192
Epoch 2 |   Training | Elapsed Time: 0:00:17 | Steps: 84 | Loss: 26.502432
Epoch 2 |   Training | Elapsed Time: 0:00:18 | Steps: 85 | Loss: 26.582230
Epoch 2 |   Training | Elapsed Time: 0:00:18 | Steps: 86 | Loss: 26.628374
Epoch 2 |   Training | Elapsed Time: 0:00:18 | Steps: 87 | Loss: 26.697963
Epoch 2 |   Training | Elapsed Time: 0:00:18 | Steps: 88 | Loss: 26.778135
Epoch 2 |   Training | Elapsed Time: 0:00:18 | Steps: 89 | Loss: 26.872594
Epoch 2 |   Training | Elapsed Time: 0:00:19 | Steps: 90 | Loss: 27.011497
Epoch 2 |   Training | Elapsed Time: 0:00:19 | Steps: 91 | Loss: 27.090005
Epoch 2 |   Training | Elapsed Time: 0:00:19 | Steps: 92 | Loss: 27.120334
Epoch 2 |   Training | Elapsed Time: 0:00:19 | Steps: 93 | Loss: 27.164052
Epoch 2 |   Training | Elapsed Time: 0:00:20 | Steps: 94 | Loss: 27.276287
Epoch 2 |   Training | Elapsed Time: 0:00:20 | Steps: 95 | Loss: 27.333519
Epoch 2 |   Training | Elapsed Time: 0:00:20 | Steps: 96 | Loss: 27.354414
Epoch 2 |   Training | Elapsed Time: 0:00:20 | Steps: 97 | Loss: 27.456282
Epoch 2 |   Training | Elapsed Time: 0:00:20 | Steps: 98 | Loss: 27.477532
Epoch 2 |   Training | Elapsed Time: 0:00:21 | Steps: 99 | Loss: 27.518317
Epoch 2 |   Training | Elapsed Time: 0:00:21 | Steps: 100 | Loss: 27.609463
Epoch 2 |   Training | Elapsed Time: 0:00:21 | Steps: 101 | Loss: 27.620447
Epoch 2 |   Training | Elapsed Time: 0:00:21 | Steps: 102 | Loss: 27.678944
Epoch 2 |   Training | Elapsed Time: 0:00:21 | Steps: 103 | Loss: 27.785658
Epoch 2 |   Training | Elapsed Time: 0:00:22 | Steps: 104 | Loss: 27.817744
Epoch 2 |   Training | Elapsed Time: 0:00:22 | Steps: 105 | Loss: 27.898691
Epoch 2 |   Training | Elapsed Time: 0:00:22 | Steps: 106 | Loss: 27.895729
Epoch 2 |   Training | Elapsed Time: 0:00:22 | Steps: 107 | Loss: 27.986184
Epoch 2 |   Training | Elapsed Time: 0:00:22 | Steps: 108 | Loss: 28.073511
Epoch 2 |   Training | Elapsed Time: 0:00:23 | Steps: 109 | Loss: 28.088862
Epoch 2 |   Training | Elapsed Time: 0:00:23 | Steps: 110 | Loss: 28.062797
Epoch 2 |   Training | Elapsed Time: 0:00:23 | Steps: 111 | Loss: 28.085068
Epoch 2 |   Training | Elapsed Time: 0:00:23 | Steps: 112 | Loss: 28.095720
Epoch 2 |   Training | Elapsed Time: 0:00:24 | Steps: 113 | Loss: 28.260317
Epoch 2 |   Training | Elapsed Time: 0:00:24 | Steps: 114 | Loss: 28.360463
Epoch 2 |   Training | Elapsed Time: 0:00:24 | Steps: 115 | Loss: 28.439377
Epoch 2 |   Training | Elapsed Time: 0:00:24 | Steps: 116 | Loss: 28.449250
Epoch 2 |   Training | Elapsed Time: 0:00:24 | Steps: 117 | Loss: 28.460667
Epoch 2 |   Training | Elapsed Time: 0:00:25 | Steps: 118 | Loss: 28.552462
Epoch 2 |   Training | Elapsed Time: 0:00:25 | Steps: 119 | Loss: 28.532687
Epoch 2 |   Training | Elapsed Time: 0:00:25 | Steps: 120 | Loss: 28.614229
Epoch 2 |   Training | Elapsed Time: 0:00:25 | Steps: 121 | Loss: 28.658978
Epoch 2 |   Training | Elapsed Time: 0:00:25 | Steps: 122 | Loss: 28.740573
Epoch 2 |   Training | Elapsed Time: 0:00:26 | Steps: 123 | Loss: 28.795989
Epoch 2 |   Training | Elapsed Time: 0:00:26 | Steps: 124 | Loss: 28.823761
Epoch 2 |   Training | Elapsed Time: 0:00:26 | Steps: 125 | Loss: 28.848849
Epoch 2 |   Training | Elapsed Time: 0:00:26 | Steps: 126 | Loss: 28.866958
Epoch 2 |   Training | Elapsed Time: 0:00:27 | Steps: 127 | Loss: 28.885226
Epoch 2 |   Training | Elapsed Time: 0:00:27 | Steps: 128 | Loss: 28.964227
Epoch 2 |   Training | Elapsed Time: 0:00:27 | Steps: 129 | Loss: 29.019635
Epoch 2 |   Training | Elapsed Time: 0:00:27 | Steps: 130 | Loss: 29.084017
Epoch 2 |   Training | Elapsed Time: 0:00:27 | Steps: 131 | Loss: 29.153789
Epoch 2 |   Training | Elapsed Time: 0:00:28 | Steps: 132 | Loss: 29.197851
Epoch 2 |   Training | Elapsed Time: 0:00:28 | Steps: 133 | Loss: 29.211163
Epoch 2 |   Training | Elapsed Time: 0:00:28 | Steps: 134 | Loss: 29.337347
Epoch 2 |   Training | Elapsed Time: 0:00:28 | Steps: 135 | Loss: 29.390908
Epoch 2 |   Training | Elapsed Time: 0:00:29 | Steps: 136 | Loss: 29.464637
Epoch 2 |   Training | Elapsed Time: 0:00:29 | Steps: 137 | Loss: 29.530414
Epoch 2 |   Training | Elapsed Time: 0:00:29 | Steps: 138 | Loss: 29.574934
Epoch 2 |   Training | Elapsed Time: 0:00:29 | Steps: 139 | Loss: 29.628138
Epoch 2 |   Training | Elapsed Time: 0:00:29 | Steps: 140 | Loss: 29.620872
Epoch 2 |   Training | Elapsed Time: 0:00:30 | Steps: 141 | Loss: 29.690895
Epoch 2 |   Training | Elapsed Time: 0:00:30 | Steps: 142 | Loss: 29.755301
Epoch 2 |   Training | Elapsed Time: 0:00:30 | Steps: 143 | Loss: 29.792292
Epoch 2 |   Training | Elapsed Time: 0:00:30 | Steps: 144 | Loss: 29.860571
Epoch 2 |   Training | Elapsed Time: 0:00:31 | Steps: 145 | Loss: 29.890902
Epoch 2 |   Training | Elapsed Time: 0:00:31 | Steps: 146 | Loss: 29.956711
Epoch 2 |   Training | Elapsed Time: 0:00:31 | Steps: 147 | Loss: 29.996839
Epoch 2 |   Training | Elapsed Time: 0:00:31 | Steps: 148 | Loss: 30.047112
Epoch 2 |   Training | Elapsed Time: 0:00:32 | Steps: 149 | Loss: 30.140602
Epoch 2 |   Training | Elapsed Time: 0:00:32 | Steps: 150 | Loss: 30.167019
Epoch 2 |   Training | Elapsed Time: 0:00:32 | Steps: 151 | Loss: 30.263909
Epoch 2 |   Training | Elapsed Time: 0:00:32 | Steps: 152 | Loss: 30.317851
Epoch 2 |   Training | Elapsed Time: 0:00:32 | Steps: 153 | Loss: 30.416569
Epoch 2 |   Training | Elapsed Time: 0:00:33 | Steps: 154 | Loss: 30.429607
Epoch 2 |   Training | Elapsed Time: 0:00:33 | Steps: 155 | Loss: 30.440666
Epoch 2 |   Training | Elapsed Time: 0:00:33 | Steps: 156 | Loss: 30.479784
Epoch 2 |   Training | Elapsed Time: 0:00:33 | Steps: 157 | Loss: 30.552730
Epoch 2 |   Training | Elapsed Time: 0:00:34 | Steps: 158 | Loss: 30.624284
Epoch 2 |   Training | Elapsed Time: 0:00:34 | Steps: 159 | Loss: 30.664995
Epoch 2 |   Training | Elapsed Time: 0:00:34 | Steps: 160 | Loss: 30.738970
Epoch 2 |   Training | Elapsed Time: 0:00:34 | Steps: 161 | Loss: 30.726787
Epoch 2 |   Training | Elapsed Time: 0:00:35 | Steps: 162 | Loss: 30.737669
Epoch 2 |   Training | Elapsed Time: 0:00:35 | Steps: 163 | Loss: 30.729048
Epoch 2 |   Training | Elapsed Time: 0:00:35 | Steps: 164 | Loss: 30.789926
Epoch 2 |   Training | Elapsed Time: 0:00:35 | Steps: 165 | Loss: 30.829354
Epoch 2 |   Training | Elapsed Time: 0:00:36 | Steps: 166 | Loss: 30.863592
Epoch 2 |   Training | Elapsed Time: 0:00:36 | Steps: 167 | Loss: 30.880476
Epoch 2 |   Training | Elapsed Time: 0:00:36 | Steps: 168 | Loss: 30.878748
Epoch 2 |   Training | Elapsed Time: 0:00:36 | Steps: 169 | Loss: 30.923743
Epoch 2 |   Training | Elapsed Time: 0:00:37 | Steps: 170 | Loss: 30.948271
Epoch 2 |   Training | Elapsed Time: 0:00:37 | Steps: 171 | Loss: 30.987873
Epoch 2 |   Training | Elapsed Time: 0:00:37 | Steps: 172 | Loss: 31.036392
Epoch 2 |   Training | Elapsed Time: 0:00:37 | Steps: 173 | Loss: 31.068767
Epoch 2 |   Training | Elapsed Time: 0:00:37 | Steps: 174 | Loss: 31.112430
Epoch 2 |   Training | Elapsed Time: 0:00:38 | Steps: 175 | Loss: 31.214742
Epoch 2 |   Training | Elapsed Time: 0:00:38 | Steps: 176 | Loss: 31.257653
Epoch 2 |   Training | Elapsed Time: 0:00:38 | Steps: 177 | Loss: 31.346773
Epoch 2 |   Training | Elapsed Time: 0:00:38 | Steps: 178 | Loss: 31.360925
Epoch 2 |   Training | Elapsed Time: 0:00:39 | Steps: 179 | Loss: 31.385219
Epoch 2 |   Training | Elapsed Time: 0:00:39 | Steps: 180 | Loss: 31.467149
Epoch 2 |   Training | Elapsed Time: 0:00:39 | Steps: 181 | Loss: 31.547667
Epoch 2 |   Training | Elapsed Time: 0:00:39 | Steps: 182 | Loss: 31.617776
Epoch 2 |   Training | Elapsed Time: 0:00:40 | Steps: 183 | Loss: 31.666522
Epoch 2 |   Training | Elapsed Time: 0:00:40 | Steps: 184 | Loss: 31.710106
Epoch 2 |   Training | Elapsed Time: 0:00:40 | Steps: 185 | Loss: 31.740762
Epoch 2 |   Training | Elapsed Time: 0:00:40 | Steps: 186 | Loss: 31.767016
Epoch 2 |   Training | Elapsed Time: 0:00:41 | Steps: 187 | Loss: 31.810151
Epoch 2 |   Training | Elapsed Time: 0:00:41 | Steps: 188 | Loss: 31.850512
Epoch 2 |   Training | Elapsed Time: 0:00:41 | Steps: 189 | Loss: 31.857881
Epoch 2 |   Training | Elapsed Time: 0:00:41 | Steps: 190 | Loss: 31.902054
Epoch 2 |   Training | Elapsed Time: 0:00:42 | Steps: 191 | Loss: 31.924883
Epoch 2 |   Training | Elapsed Time: 0:00:42 | Steps: 192 | Loss: 31.954616
Epoch 2 |   Training | Elapsed Time: 0:00:42 | Steps: 193 | Loss: 32.002086
Epoch 2 |   Training | Elapsed Time: 0:00:42 | Steps: 194 | Loss: 31.987446
Epoch 2 |   Training | Elapsed Time: 0:00:43 | Steps: 195 | Loss: 32.025378
Epoch 2 |   Training | Elapsed Time: 0:00:43 | Steps: 196 | Loss: 32.062156
Epoch 2 |   Training | Elapsed Time: 0:00:43 | Steps: 197 | Loss: 32.120203
Epoch 2 |   Training | Elapsed Time: 0:00:43 | Steps: 198 | Loss: 32.147704
Epoch 2 |   Training | Elapsed Time: 0:00:44 | Steps: 199 | Loss: 32.212849
Epoch 2 |   Training | Elapsed Time: 0:00:44 | Steps: 200 | Loss: 32.237340
Epoch 2 |   Training | Elapsed Time: 0:00:44 | Steps: 201 | Loss: 32.266410
Epoch 2 |   Training | Elapsed Time: 0:00:45 | Steps: 202 | Loss: 32.313365
Epoch 2 |   Training | Elapsed Time: 0:00:45 | Steps: 203 | Loss: 32.320415
Epoch 2 |   Training | Elapsed Time: 0:00:45 | Steps: 204 | Loss: 32.351239
Epoch 2 |   Training | Elapsed Time: 0:00:45 | Steps: 205 | Loss: 32.371490
Epoch 2 |   Training | Elapsed Time: 0:00:46 | Steps: 206 | Loss: 32.414516
Epoch 2 |   Training | Elapsed Time: 0:00:46 | Steps: 207 | Loss: 32.456659
Epoch 2 |   Training | Elapsed Time: 0:00:46 | Steps: 208 | Loss: 32.480342
Epoch 2 |   Training | Elapsed Time: 0:00:46 | Steps: 209 | Loss: 32.523561
Epoch 2 |   Training | Elapsed Time: 0:00:47 | Steps: 210 | Loss: 32.563763
Epoch 2 |   Training | Elapsed Time: 0:00:47 | Steps: 211 | Loss: 32.633103
Epoch 2 |   Training | Elapsed Time: 0:00:47 | Steps: 212 | Loss: 32.679794
Epoch 2 |   Training | Elapsed Time: 0:00:47 | Steps: 213 | Loss: 32.723548
Epoch 2 |   Training | Elapsed Time: 0:00:48 | Steps: 214 | Loss: 32.788443
Epoch 2 |   Training | Elapsed Time: 0:00:48 | Steps: 215 | Loss: 32.819087
Epoch 2 |   Training | Elapsed Time: 0:00:48 | Steps: 216 | Loss: 32.861803
Epoch 2 |   Training | Elapsed Time: 0:00:48 | Steps: 217 | Loss: 32.891096
Epoch 2 |   Training | Elapsed Time: 0:00:49 | Steps: 218 | Loss: 32.920582
Epoch 2 |   Training | Elapsed Time: 0:00:49 | Steps: 219 | Loss: 32.963384
Epoch 2 |   Training | Elapsed Time: 0:00:49 | Steps: 220 | Loss: 33.014108
Epoch 2 |   Training | Elapsed Time: 0:00:50 | Steps: 221 | Loss: 33.067100
Epoch 2 |   Training | Elapsed Time: 0:00:50 | Steps: 222 | Loss: 33.058523
Epoch 2 |   Training | Elapsed Time: 0:00:50 | Steps: 223 | Loss: 33.096699
Epoch 2 |   Training | Elapsed Time: 0:00:50 | Steps: 224 | Loss: 33.134464
Epoch 2 |   Training | Elapsed Time: 0:00:51 | Steps: 225 | Loss: 33.184688
Epoch 2 |   Training | Elapsed Time: 0:00:51 | Steps: 226 | Loss: 33.251989
Epoch 2 |   Training | Elapsed Time: 0:00:51 | Steps: 227 | Loss: 33.295622
Epoch 2 |   Training | Elapsed Time: 0:00:51 | Steps: 228 | Loss: 33.344221
Epoch 2 |   Training | Elapsed Time: 0:00:52 | Steps: 229 | Loss: 33.390296
Epoch 2 |   Training | Elapsed Time: 0:00:52 | Steps: 230 | Loss: 33.441873
Epoch 2 |   Training | Elapsed Time: 0:00:52 | Steps: 231 | Loss: 33.443541
Epoch 2 |   Training | Elapsed Time: 0:00:53 | Steps: 232 | Loss: 33.496360
Epoch 2 |   Training | Elapsed Time: 0:00:53 | Steps: 233 | Loss: 33.562106
Epoch 2 |   Training | Elapsed Time: 0:00:53 | Steps: 234 | Loss: 33.593039
Epoch 2 |   Training | Elapsed Time: 0:00:53 | Steps: 235 | Loss: 33.625116
Epoch 2 |   Training | Elapsed Time: 0:00:54 | Steps: 236 | Loss: 33.656447
Epoch 2 |   Training | Elapsed Time: 0:00:54 | Steps: 237 | Loss: 33.671708
Epoch 2 |   Training | Elapsed Time: 0:00:54 | Steps: 238 | Loss: 33.712477
Epoch 2 |   Training | Elapsed Time: 0:00:54 | Steps: 239 | Loss: 33.762540
Epoch 2 |   Training | Elapsed Time: 0:00:55 | Steps: 240 | Loss: 33.798077
Epoch 2 |   Training | Elapsed Time: 0:00:55 | Steps: 241 | Loss: 33.843979
Epoch 2 |   Training | Elapsed Time: 0:00:55 | Steps: 242 | Loss: 33.908230
Epoch 2 |   Training | Elapsed Time: 0:00:56 | Steps: 243 | Loss: 33.939305
Epoch 2 |   Training | Elapsed Time: 0:00:56 | Steps: 244 | Loss: 34.029177
Epoch 2 |   Training | Elapsed Time: 0:00:56 | Steps: 245 | Loss: 34.080249
Epoch 2 |   Training | Elapsed Time: 0:00:56 | Steps: 246 | Loss: 34.113343
Epoch 2 |   Training | Elapsed Time: 0:00:57 | Steps: 247 | Loss: 34.137466
Epoch 2 |   Training | Elapsed Time: 0:00:57 | Steps: 248 | Loss: 34.216547
Epoch 2 |   Training | Elapsed Time: 0:00:57 | Steps: 249 | Loss: 34.284584
Epoch 2 |   Training | Elapsed Time: 0:00:58 | Steps: 250 | Loss: 34.324042
Epoch 2 |   Training | Elapsed Time: 0:00:58 | Steps: 251 | Loss: 34.395286
